page_id,access_count,classification,target_node,result
5276,177,hot,0,simulated
5277,160,hot,0,simulated
5278,156,cold,1,simulated
5279,153,hot,0,simulated
5280,154,hot,0,simulated
5281,149,hot,0,simulated
5282,150,hot,0,simulated
5283,159,cold,1,simulated
5284,147,hot,0,simulated
5285,170,cold,1,simulated
5286,169,hot,0,simulated
5287,164,hot,0,simulated
5288,149,hot,0,simulated
5289,140,hot,0,simulated
5290,158,hot,0,simulated
5291,153,cold,1,simulated
5292,160,hot,0,simulated
5293,177,hot,0,simulated
5294,164,cold,1,simulated
5295,159,cold,1,simulated
5296,159,hot,0,simulated
5297,162,hot,0,simulated
5298,149,hot,0,simulated
5299,154,cold,1,simulated
5300,144,hot,0,simulated
5301,150,hot,0,simulated
5302,158,hot,0,simulated
5303,159,cold,1,simulated
5304,162,hot,0,simulated
5305,146,cold,1,simulated
5306,158,hot,0,simulated
5307,133,cold,1,simulated
5308,159,hot,0,simulated
5309,148,hot,0,simulated
5310,169,hot,0,simulated
5311,139,cold,1,simulated
5312,155,hot,0,simulated
5313,137,hot,0,simulated
5314,133,cold,1,simulated
5315,157,cold,1,simulated
5316,145,cold,1,simulated
5317,154,cold,1,simulated
5318,154,hot,0,simulated
5319,161,cold,1,simulated
5320,161,hot,0,simulated
5321,151,hot,0,simulated
5322,153,hot,0,simulated
5323,148,hot,0,simulated
5324,157,cold,1,simulated
5325,148,hot,0,simulated
5326,156,hot,0,simulated
5327,169,hot,0,simulated
5328,136,cold,1,simulated
5329,160,hot,0,simulated
5330,163,hot,0,simulated
5331,163,cold,1,simulated
5332,156,cold,1,simulated
5333,158,hot,0,simulated
5334,160,hot,0,simulated
5335,128,cold,1,simulated
5336,157,hot,0,simulated
5337,136,hot,0,simulated
5338,167,hot,0,simulated
5339,163,cold,1,simulated
5340,151,cold,1,simulated
5341,172,cold,1,simulated
5342,156,hot,0,simulated
5343,170,hot,0,simulated
5344,157,hot,0,simulated
5345,139,hot,0,simulated
5346,162,hot,0,simulated
5347,157,hot,0,simulated
5348,173,cold,1,simulated
5349,156,hot,0,simulated
5350,158,hot,0,simulated
5351,171,hot,0,simulated
5352,161,cold,1,simulated
5353,151,cold,1,simulated
5354,153,hot,0,simulated
5355,133,hot,0,simulated
5356,150,hot,0,simulated
5357,154,hot,0,simulated
5358,160,hot,0,simulated
5359,158,hot,0,simulated
5360,175,hot,0,simulated
5361,132,hot,0,simulated
5362,147,hot,0,simulated
5363,175,hot,0,simulated
5364,135,hot,0,simulated
5365,151,hot,0,simulated
5366,148,hot,0,simulated
5367,153,hot,0,simulated
5368,175,hot,0,simulated
5369,155,cold,1,simulated
5370,147,hot,0,simulated
5371,157,hot,0,simulated
5372,152,hot,0,simulated
5373,124,cold,1,simulated
5374,145,hot,0,simulated
5375,160,hot,0,simulated
5376,156,hot,0,simulated
5377,149,cold,1,simulated
5378,133,hot,0,simulated
5379,137,hot,0,simulated
5380,161,hot,0,simulated
5381,150,hot,0,simulated
5382,143,hot,0,simulated
5383,181,hot,0,simulated
5384,139,hot,0,simulated
5385,167,hot,0,simulated
5386,158,hot,0,simulated
5387,167,hot,0,simulated
5388,142,cold,1,simulated
5389,149,hot,0,simulated
5390,137,hot,0,simulated
5391,153,hot,0,simulated
5392,166,hot,0,simulated
5393,145,hot,0,simulated
5394,166,cold,1,simulated
5395,151,cold,1,simulated
5396,163,cold,1,simulated
5397,172,hot,0,simulated
5398,164,cold,1,simulated
5399,146,cold,1,simulated
5400,169,hot,0,simulated
5401,139,hot,0,simulated
5402,150,hot,0,simulated
5403,169,hot,0,simulated
5404,151,cold,1,simulated
5405,182,hot,0,simulated
5406,152,hot,0,simulated
5407,192,cold,1,simulated
5408,141,cold,1,simulated
5409,140,hot,0,simulated
5410,173,hot,0,simulated
5411,143,hot,0,simulated
5412,163,hot,0,simulated
5413,152,hot,0,simulated
5414,152,hot,0,simulated
5415,159,hot,0,simulated
5416,194,cold,1,simulated
5417,136,hot,0,simulated
5418,152,hot,0,simulated
5419,151,hot,0,simulated
5420,154,cold,1,simulated
5421,197,hot,0,simulated
5422,155,hot,0,simulated
5423,185,hot,0,simulated
5424,180,hot,0,simulated
5425,150,hot,0,simulated
5426,170,hot,0,simulated
5427,156,hot,0,simulated
5428,143,hot,0,simulated
5429,144,hot,0,simulated
5430,158,hot,0,simulated
5431,148,cold,1,simulated
5432,155,hot,0,simulated
5433,164,cold,1,simulated
5434,149,cold,1,simulated
5435,156,hot,0,simulated
5436,146,cold,1,simulated
5437,161,hot,0,simulated
5438,156,hot,0,simulated
5439,161,hot,0,simulated
5440,154,hot,0,simulated
5441,152,hot,0,simulated
5442,127,hot,0,simulated
5443,155,hot,0,simulated
5444,171,hot,0,simulated
5445,155,hot,0,simulated
5446,130,hot,0,simulated
5447,150,cold,1,simulated
5448,148,hot,0,simulated
5449,162,cold,1,simulated
5450,128,cold,1,simulated
5451,147,hot,0,simulated
5452,147,hot,0,simulated
5453,131,hot,0,simulated
5454,160,hot,0,simulated
5455,145,hot,0,simulated
5456,177,hot,0,simulated
5457,147,cold,1,simulated
5458,151,cold,1,simulated
5459,147,hot,0,simulated
5460,151,hot,0,simulated
5461,175,hot,0,simulated
5462,167,cold,1,simulated
5463,146,hot,0,simulated
5464,137,cold,1,simulated
5465,136,hot,0,simulated
5466,156,hot,0,simulated
5467,160,cold,1,simulated
5468,169,cold,1,simulated
5469,143,hot,0,simulated
5470,169,cold,1,simulated
5471,140,hot,0,simulated
5472,146,cold,1,simulated
5473,153,hot,0,simulated
5474,161,hot,0,simulated
5475,158,cold,1,simulated
5476,159,hot,0,simulated
5477,157,hot,0,simulated
5478,150,cold,1,simulated
5479,157,hot,0,simulated
5480,171,cold,1,simulated
5481,134,hot,0,simulated
5482,143,hot,0,simulated
5483,151,hot,0,simulated
5484,190,hot,0,simulated
5485,162,cold,1,simulated
5486,148,hot,0,simulated
5487,167,cold,1,simulated
5488,165,cold,1,simulated
5489,173,cold,1,simulated
5490,170,hot,0,simulated
5491,160,hot,0,simulated
5492,151,hot,0,simulated
5493,174,cold,1,simulated
5494,146,hot,0,simulated
5495,139,hot,0,simulated
5496,151,hot,0,simulated
5497,182,hot,0,simulated
5498,158,cold,1,simulated
5499,168,cold,1,simulated
5500,165,hot,0,simulated
5501,144,cold,1,simulated
5502,186,hot,0,simulated
5503,141,cold,1,simulated
5504,157,cold,1,simulated
5505,164,hot,0,simulated
5506,175,cold,1,simulated
5507,146,cold,1,simulated
5508,137,cold,1,simulated
5509,152,hot,0,simulated
5510,167,hot,0,simulated
5511,181,cold,1,simulated
5512,134,hot,0,simulated
5513,150,hot,0,simulated
5514,151,hot,0,simulated
5515,184,cold,1,simulated
5516,157,hot,0,simulated
5517,153,hot,0,simulated
5518,149,cold,1,simulated
5519,166,hot,0,simulated
5520,162,hot,0,simulated
5521,143,hot,0,simulated
5522,156,hot,0,simulated
5523,163,cold,1,simulated
5524,148,hot,0,simulated
5525,174,hot,0,simulated
5526,147,hot,0,simulated
5527,141,cold,1,simulated
5528,168,hot,0,simulated
5529,162,hot,0,simulated
5530,127,hot,0,simulated
5531,153,hot,0,simulated
5532,157,hot,0,simulated
5533,169,hot,0,simulated
5534,153,hot,0,simulated
5535,136,hot,0,simulated
5536,170,hot,0,simulated
5537,154,hot,0,simulated
5538,141,cold,1,simulated
5539,157,hot,0,simulated
5540,160,cold,1,simulated
5541,172,hot,0,simulated
5542,161,hot,0,simulated
5543,165,cold,1,simulated
5544,139,cold,1,simulated
5545,166,hot,0,simulated
5546,168,hot,0,simulated
5547,157,hot,0,simulated
5548,156,cold,1,simulated
5549,172,cold,1,simulated
5550,164,hot,0,simulated
5551,145,hot,0,simulated
5552,154,cold,1,simulated
5553,143,hot,0,simulated
5554,150,cold,1,simulated
5555,142,hot,0,simulated
5556,169,hot,0,simulated
5557,150,cold,1,simulated
5558,169,hot,0,simulated
5559,144,hot,0,simulated
5560,158,hot,0,simulated
5561,163,hot,0,simulated
5562,156,hot,0,simulated
5563,151,hot,0,simulated
5564,164,hot,0,simulated
5565,174,hot,0,simulated
5566,151,cold,1,simulated
5567,141,hot,0,simulated
5568,154,hot,0,simulated
5569,152,cold,1,simulated
5570,143,hot,0,simulated
5571,151,hot,0,simulated
5572,160,cold,1,simulated
5573,159,cold,1,simulated
5574,143,cold,1,simulated
5575,150,hot,0,simulated
5576,161,cold,1,simulated
5577,161,cold,1,simulated
5578,151,hot,0,simulated
5579,131,hot,0,simulated
5580,160,hot,0,simulated
5581,157,hot,0,simulated
5582,136,hot,0,simulated
5583,144,hot,0,simulated
5584,160,cold,1,simulated
5585,174,hot,0,simulated
5586,163,hot,0,simulated
5587,145,hot,0,simulated
5588,157,hot,0,simulated
5589,175,hot,0,simulated
5590,164,hot,0,simulated
5591,157,hot,0,simulated
5592,172,hot,0,simulated
5593,173,hot,0,simulated
5594,177,hot,0,simulated
5595,146,hot,0,simulated
5596,160,hot,0,simulated
5597,159,hot,0,simulated
5598,150,hot,0,simulated
5599,148,hot,0,simulated
5600,161,hot,0,simulated
5601,154,hot,0,simulated
5602,153,hot,0,simulated
5603,134,cold,1,simulated
5604,148,cold,1,simulated
5605,149,hot,0,simulated
5606,186,hot,0,simulated
5607,147,cold,1,simulated
5608,176,hot,0,simulated
5609,146,hot,0,simulated
5610,158,hot,0,simulated
5611,171,cold,1,simulated
5612,140,cold,1,simulated
5613,163,cold,1,simulated
5614,164,cold,1,simulated
5615,126,hot,0,simulated
5616,194,hot,0,simulated
5617,149,cold,1,simulated
5618,149,cold,1,simulated
5619,167,hot,0,simulated
5620,166,hot,0,simulated
5621,153,cold,1,simulated
5622,135,hot,0,simulated
5623,159,hot,0,simulated
5624,168,hot,0,simulated
5625,172,hot,0,simulated
5626,175,hot,0,simulated
5627,143,hot,0,simulated
5628,156,hot,0,simulated
5629,156,hot,0,simulated
5630,139,hot,0,simulated
5631,141,cold,1,simulated
5632,168,hot,0,simulated
5633,144,cold,1,simulated
5634,151,cold,1,simulated
5635,165,cold,1,simulated
5636,155,hot,0,simulated
5637,151,cold,1,simulated
5638,179,hot,0,simulated
5639,142,cold,1,simulated
5640,167,hot,0,simulated
5641,162,hot,0,simulated
5642,140,cold,1,simulated
5643,147,hot,0,simulated
5644,150,hot,0,simulated
5645,191,hot,0,simulated
5646,190,hot,0,simulated
5647,138,cold,1,simulated
5648,161,cold,1,simulated
5649,155,hot,0,simulated
5650,150,hot,0,simulated
5651,152,cold,1,simulated
5652,131,hot,0,simulated
5653,168,hot,0,simulated
5654,161,hot,0,simulated
5655,144,cold,1,simulated
5656,152,cold,1,simulated
5657,151,hot,0,simulated
5658,187,hot,0,simulated
5659,153,hot,0,simulated
5660,152,hot,0,simulated
5661,149,hot,0,simulated
5662,142,hot,0,simulated
5663,152,hot,0,simulated
5664,156,cold,1,simulated
5665,161,hot,0,simulated
5666,161,hot,0,simulated
5667,167,hot,0,simulated
5668,157,cold,1,simulated
5669,159,hot,0,simulated
5670,152,hot,0,simulated
5671,164,cold,1,simulated
5672,157,hot,0,simulated
5673,158,cold,1,simulated
5674,132,hot,0,simulated
5675,178,hot,0,simulated
5676,152,hot,0,simulated
5677,163,hot,0,simulated
5678,151,hot,0,simulated
5679,151,hot,0,simulated
5680,139,hot,0,simulated
5681,170,hot,0,simulated
5682,149,hot,0,simulated
5683,152,hot,0,simulated
5684,142,hot,0,simulated
5685,159,hot,0,simulated
5686,143,hot,0,simulated
5687,124,cold,1,simulated
5688,179,cold,1,simulated
5689,157,hot,0,simulated
5690,132,hot,0,simulated
5691,155,cold,1,simulated
5692,145,cold,1,simulated
5693,160,hot,0,simulated
5694,170,hot,0,simulated
5695,149,hot,0,simulated
5696,154,hot,0,simulated
5697,147,hot,0,simulated
5698,165,cold,1,simulated
5699,155,cold,1,simulated
5700,177,hot,0,simulated
5701,190,hot,0,simulated
5702,155,hot,0,simulated
5703,157,cold,1,simulated
5704,180,hot,0,simulated
5705,163,hot,0,simulated
5706,161,hot,0,simulated
5707,154,hot,0,simulated
5708,141,cold,1,simulated
5709,168,hot,0,simulated
5710,186,hot,0,simulated
5711,153,hot,0,simulated
5712,165,hot,0,simulated
5713,173,hot,0,simulated
5714,157,cold,1,simulated
5715,152,hot,0,simulated
5716,170,hot,0,simulated
5717,147,hot,0,simulated
5718,151,hot,0,simulated
5719,152,cold,1,simulated
5720,181,hot,0,simulated
5721,130,hot,0,simulated
5722,132,hot,0,simulated
5723,141,cold,1,simulated
5724,154,cold,1,simulated
5725,144,hot,0,simulated
5726,175,cold,1,simulated
5727,162,hot,0,simulated
5728,156,cold,1,simulated
5729,167,cold,1,simulated
5730,155,hot,0,simulated
5731,143,cold,1,simulated
5732,161,cold,1,simulated
5733,160,cold,1,simulated
5734,137,hot,0,simulated
5735,146,hot,0,simulated
5736,155,hot,0,simulated
5737,169,hot,0,simulated
5738,163,hot,0,simulated
5739,189,hot,0,simulated
5740,142,cold,1,simulated
5741,161,hot,0,simulated
5742,173,cold,1,simulated
5743,180,hot,0,simulated
5744,154,hot,0,simulated
5745,136,cold,1,simulated
5746,136,hot,0,simulated
5747,161,hot,0,simulated
5748,156,cold,1,simulated
5749,151,hot,0,simulated
5750,152,hot,0,simulated
5751,138,cold,1,simulated
5752,157,hot,0,simulated
5753,145,hot,0,simulated
5754,167,hot,0,simulated
5755,134,hot,0,simulated
5756,157,hot,0,simulated
5757,142,hot,0,simulated
5758,158,hot,0,simulated
5759,157,cold,1,simulated
5760,162,cold,1,simulated
5761,161,cold,1,simulated
5762,146,cold,1,simulated
5763,139,hot,0,simulated
5764,145,hot,0,simulated
5765,153,hot,0,simulated
5766,148,hot,0,simulated
5767,159,hot,0,simulated
5768,152,hot,0,simulated
5769,145,hot,0,simulated
5770,174,cold,1,simulated
5771,163,hot,0,simulated
5772,178,cold,1,simulated
5773,142,cold,1,simulated
5774,146,hot,0,simulated
5775,146,cold,1,simulated
5776,172,cold,1,simulated
5777,166,hot,0,simulated
5778,159,cold,1,simulated
5779,151,cold,1,simulated
5780,158,hot,0,simulated
5781,179,hot,0,simulated
5782,160,hot,0,simulated
5783,173,hot,0,simulated
5784,140,cold,1,simulated
5785,162,hot,0,simulated
5786,154,hot,0,simulated
5787,183,hot,0,simulated
5788,157,hot,0,simulated
5789,153,hot,0,simulated
5790,176,hot,0,simulated
5791,164,hot,0,simulated
5792,155,cold,1,simulated
5793,162,hot,0,simulated
5794,172,hot,0,simulated
5795,171,hot,0,simulated
5796,161,hot,0,simulated
5797,140,hot,0,simulated
5798,164,cold,1,simulated
5799,159,cold,1,simulated
5800,155,hot,0,simulated
5801,167,cold,1,simulated
5802,156,hot,0,simulated
5803,162,hot,0,simulated
5804,148,cold,1,simulated
5805,142,cold,1,simulated
5806,150,hot,0,simulated
5807,151,cold,1,simulated
5808,166,hot,0,simulated
5809,145,hot,0,simulated
5810,170,cold,1,simulated
5811,186,hot,0,simulated
5812,157,hot,0,simulated
5813,144,hot,0,simulated
5814,181,hot,0,simulated
5815,154,hot,0,simulated
5816,187,cold,1,simulated
5817,155,cold,1,simulated
5818,157,hot,0,simulated
5819,192,hot,0,simulated
5820,158,cold,1,simulated
5821,166,hot,0,simulated
5822,150,cold,1,simulated
5823,127,hot,0,simulated
5824,161,hot,0,simulated
5825,163,hot,0,simulated
5826,172,hot,0,simulated
5827,175,hot,0,simulated
5828,156,hot,0,simulated
5829,152,hot,0,simulated
5830,133,hot,0,simulated
5831,155,hot,0,simulated
5832,158,hot,0,simulated
5833,148,hot,0,simulated
5834,159,cold,1,simulated
5835,176,hot,0,simulated
5836,148,hot,0,simulated
5837,149,cold,1,simulated
5838,146,hot,0,simulated
5839,175,hot,0,simulated
5840,156,hot,0,simulated
5841,140,cold,1,simulated
5842,163,hot,0,simulated
5843,158,cold,1,simulated
5844,158,hot,0,simulated
5845,138,hot,0,simulated
5846,149,cold,1,simulated
5847,156,hot,0,simulated
5848,128,hot,0,simulated
5849,153,hot,0,simulated
5850,159,hot,0,simulated
5851,148,hot,0,simulated
5852,158,hot,0,simulated
5853,176,hot,0,simulated
5854,144,cold,1,simulated
5855,166,cold,1,simulated
5856,149,hot,0,simulated
5857,166,hot,0,simulated
5858,152,cold,1,simulated
5859,153,hot,0,simulated
5860,151,cold,1,simulated
5861,150,hot,0,simulated
5862,165,hot,0,simulated
5863,137,hot,0,simulated
5864,142,hot,0,simulated
5865,155,cold,1,simulated
5866,151,hot,0,simulated
5867,150,cold,1,simulated
5868,162,cold,1,simulated
5869,162,cold,1,simulated
5870,140,hot,0,simulated
5871,155,hot,0,simulated
5872,172,hot,0,simulated
5873,138,cold,1,simulated
5874,162,hot,0,simulated
5875,156,hot,0,simulated
5876,143,hot,0,simulated
5877,165,cold,1,simulated
5878,152,hot,0,simulated
5879,154,hot,0,simulated
5880,140,cold,1,simulated
5881,142,hot,0,simulated
5882,164,hot,0,simulated
5883,167,hot,0,simulated
5884,175,hot,0,simulated
5885,143,cold,1,simulated
5886,171,cold,1,simulated
5887,147,cold,1,simulated
5888,138,hot,0,simulated
5889,151,hot,0,simulated
5890,164,hot,0,simulated
5891,142,hot,0,simulated
5892,132,cold,1,simulated
5893,184,hot,0,simulated
5894,162,hot,0,simulated
5895,155,hot,0,simulated
5896,184,hot,0,simulated
5897,152,hot,0,simulated
5898,162,hot,0,simulated
5899,171,hot,0,simulated
5900,172,hot,0,simulated
5901,157,hot,0,simulated
5902,161,hot,0,simulated
5903,174,hot,0,simulated
5904,145,cold,1,simulated
5905,179,cold,1,simulated
5906,152,hot,0,simulated
5907,165,hot,0,simulated
5908,157,cold,1,simulated
5909,139,hot,0,simulated
5910,162,hot,0,simulated
5911,164,hot,0,simulated
5912,146,hot,0,simulated
5913,155,cold,1,simulated
5914,181,cold,1,simulated
5915,159,cold,1,simulated
5916,156,hot,0,simulated
5917,157,cold,1,simulated
5918,149,hot,0,simulated
5919,171,hot,0,simulated
5920,153,hot,0,simulated
5921,154,hot,0,simulated
5922,150,hot,0,simulated
5923,178,cold,1,simulated
5924,166,hot,0,simulated
5925,149,hot,0,simulated
5926,163,hot,0,simulated
5927,161,hot,0,simulated
5928,159,hot,0,simulated
5929,176,cold,1,simulated
5930,148,cold,1,simulated
5931,160,cold,1,simulated
5932,137,hot,0,simulated
5933,181,hot,0,simulated
5934,135,hot,0,simulated
5935,143,cold,1,simulated
5936,143,hot,0,simulated
5937,149,hot,0,simulated
5938,156,cold,1,simulated
5939,141,hot,0,simulated
5940,151,hot,0,simulated
5941,155,hot,0,simulated
5942,138,hot,0,simulated
5943,139,hot,0,simulated
5944,148,hot,0,simulated
5945,159,hot,0,simulated
5946,152,cold,1,simulated
5947,162,cold,1,simulated
5948,147,hot,0,simulated
5949,158,hot,0,simulated
5950,173,hot,0,simulated
5951,189,hot,0,simulated
5952,185,hot,0,simulated
5953,153,cold,1,simulated
5954,135,cold,1,simulated
5955,157,hot,0,simulated
5956,137,hot,0,simulated
5957,154,cold,1,simulated
5958,177,hot,0,simulated
5959,164,cold,1,simulated
5960,129,hot,0,simulated
5961,174,cold,1,simulated
5962,169,hot,0,simulated
5963,163,hot,0,simulated
5964,143,hot,0,simulated
5965,175,hot,0,simulated
5966,146,hot,0,simulated
5967,157,hot,0,simulated
5968,147,hot,0,simulated
5969,155,hot,0,simulated
5970,181,hot,0,simulated
5971,152,hot,0,simulated
5972,165,hot,0,simulated
5973,147,hot,0,simulated
5974,149,hot,0,simulated
5975,162,cold,1,simulated
5976,189,hot,0,simulated
5977,143,cold,1,simulated
5978,149,hot,0,simulated
5979,157,hot,0,simulated
5980,166,hot,0,simulated
5981,134,hot,0,simulated
5982,136,hot,0,simulated
5983,146,hot,0,simulated
5984,139,hot,0,simulated
5985,129,hot,0,simulated
5986,143,hot,0,simulated
5987,163,cold,1,simulated
5988,134,hot,0,simulated
5989,168,hot,0,simulated
